file_name,status,num_islands,rows_retained,alert_type,max_gap_before,max_gap_after,clipping_density,features_healed,healing_details,integrity_comment
2025-09-10_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-13_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-09-11_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-08-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.1157%,,,Passed
2025-09-20_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-09-14_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-09-21_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-08-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-09-18_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-09-12_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-19_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-09-16_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-17_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-15_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-27_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-09-23_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-09-24_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-09-28_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-09-29_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-09-26_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-09-22_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-09-25_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-30_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-04_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-10-18_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-06_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-08_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-05_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-02_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-09_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-07_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-10-01_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-19_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-25_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-20_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-23_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-10-13_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-03_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-11_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-12_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-22_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-21_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-15_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-11-01_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-10-26_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-16_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-24_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-27_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-14_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-10-28_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-17_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-02_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-29_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-10-31_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-08_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-30_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-10-10_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-11-10_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-09_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-03_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-15_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-11-05_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-12_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-07_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-11_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-11-06_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-29_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-23_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-11-16_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-27_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-30_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-11-22_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-28_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-13_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-04_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-11-26_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-24_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-11-19_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-14_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-25_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-06_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-11-17_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-11-18_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-11-20_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-05_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-02_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-13_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-12-04_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-01_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-11-21_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-07_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-03_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-08_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-12_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-12-10_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-20_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-09_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-27_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-12-14_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-12-28_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-21_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-25_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-11_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-24_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-26_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-30_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-31_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-12-22_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2026-01-03_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-23_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2026-01-01_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-19_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-15_BTCUSDT_ob200.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-12-29_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-04_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-12-17_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-16_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-12-18_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-10_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-02_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-01-11_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2026-01-17_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-01-18_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-01-09_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-12_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-16_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2026-01-08_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-05_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-01-19_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-01-24_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-14_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-06_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-07_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-13_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-01-15_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2026-01-23_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-20_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-27_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-25_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-22_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-01-28_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-01-26_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-21_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-29_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-15_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-08_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-07_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-14_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-30_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2026-02-16_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-01_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-01-31_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-22_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-02_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-10_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-21_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2026-02-17_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-13_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.1157%,,,Passed
2026-02-18_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-04_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-19_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-03_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-12_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-09_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-20_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-11_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-23_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2026-02-06_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2026-02-05_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
